State & Year,State,Year,Total_Population,Population Less Than 18,White,Black,Native,Asian,Hispanic,Others,Annual median household income,Mother Participation in Labor Force,Percentage of married-couple households with children under 18,Public_Enrollment,Public_rate,Public_Estimate,Private_Enrollment,Private_rate,Private_Estimate,Private/Public_ratio,Buddhist,Catholic,Evangelical Protestant,Hindu,Historically Black Protestant,Jehovah's Witness,Jewish,Mainline Protestant,Mormon,Muslim,Orthodox Christian,Other Christian,Other Faiths,Other World Religions,Unaffiliated (religious "nones"),Don't know,Sample size,Number Hospitals,Staffed Beds,Total Discharges,Patient Days,Gross Patient Revenue ($000)
"Iowa, 2015",Iowa,2015,3122541,730150,86.53%,3.41%,0.37%,2.39%,5.72%,1.57%,54736,81.1%,69.17%,508014,0.695766623,508014,70870,0.097062247,70870,0.139504029,,,,,,,,,,,,,,,,,,,,,,
"Iowa, 2016",Iowa,2016,3133210,731225,86.11%,3.54%,0.39%,2.48%,5.87%,1.61%,56247,79.0%,69.48%,509831,0.697228623,509831,,0.083395702,60981.02252,0.119610268,,,,,,,,,,,,,,,,,,,,,,
"Iowa, 2017",Iowa,2017,3143734,731975,85.65%,3.70%,0.40%,2.57%,6.02%,1.67%,58570,80.3%,70.57%,511850,0.699272516,511850,51040,0.069729157,51040,0.099716714,,,,,,,,,,,,,,,,,,,,,,
"Iowa, 2018",Iowa,2018,3149900,729802,85.27%,3.81%,0.41%,2.60%,6.18%,1.72%,59955,79.1%,67.97%,514833,0.705442024,514833,,0.069729157,50888.47854,0.098844632,,,,,,,,,,,,,,,,,,,,,,
"Iowa, 2019",Iowa,2019,3159596,728005,84.86%,3.93%,0.43%,2.67%,6.34%,1.77%,61691,80.9%,69.02%,517324,0.71060501,517324,,0.069729157,50763.17525,0.098126465,,,,,,,,,,,,,,,,,,,,,,
"Iowa, 2020",Iowa,2020,3163561,741974,84.52%,4.00%,0.45%,2.71%,6.51%,1.81%,,,,506656,0.682848725,506656,,0.069729157,51737.22185,0.102115088,,,,,,,,,,,,,,,,,,,,,,
"Iowa, 2021",Iowa,2021,,737229,83.82%,5.03%,0.95%,3.10%,7.10%,,65600,77.9%,70.22%,510661,0.692676224,510661,,0.069729157,51406.35699,0.100666307,,,,,,,,,,,,,,,,,,,,,,
"Iowa, 2022",Iowa,2022,,733566,83.40%,5.16%,0.99%,3.13%,7.32%,,69588,81.6%,70.68%,511297,0.697002042,511297,,0.069729157,51150.93909,0.10004154,,,,,,,,,,,,,,,,,,,,,,
"Iowa, 2023",Iowa,2023,,730122,83.01%,5.27%,1.04%,3.12%,7.56%,,,,70.06%,,0.697002042,508896.525,,0.069729157,50910.79187,0.10004154,,,,,,,,,,,,,,,,,,,,,,
"Iowa, 2024",Iowa,2024,,,,,,,,,,,,,0.697002042,,,0.069729157,,,,,,,,,,,,,,,,,,,,38,6293,242205,1203301,30935697
"Kansas, 1990",Kansas,1990,2480683,662641,88.43%,5.69%,0.82%,1.26%,3.80%,,,64.5%,,437034,0.659533594,437034,,0.067200653,44529.90764,0.101891175,,,,,,,,,,,,,,,,,,,,,,
"Kansas, 1991",Kansas,1991,2495209,672033,88.28%,5.69%,0.81%,1.30%,3.92%,,,,,,0.659377786,443123.6314,,0.067200653,45161.05617,0.101915251,,,,,,,,,,,,,,,,,,,,,,
"Kansas, 1992",Kansas,1992,2526042,680871,87.99%,5.77%,0.80%,1.35%,4.09%,,,,,,0.659299882,448898.1697,,0.067200653,45754.97553,0.101927294,,,,,,,,,,,,,,,,,,,,,,
"Kansas, 1993",Kansas,1993,2547605,687262,87.85%,5.73%,0.79%,1.39%,4.25%,,31398,,,,0.65926093,453084.9851,,0.067200653,46184.45491,0.101933316,,,,,,,,,,,,,,,,,,,,,,
"Kansas, 1994",Kansas,1994,2569118,693673,87.61%,5.71%,0.79%,1.46%,4.43%,,29125,,,,0.659241454,457297.9969,,0.067200653,46615.27829,0.101936327,,,,,,,,,,,,,,,,,,,,,,
"Kansas, 1995",Kansas,1995,2586942,694124,87.39%,5.67%,0.79%,1.52%,4.64%,,30341,,,,0.659231716,457588.5554,,0.067200653,46645.58578,0.101937833,,,,,,,,,,,,,,,,,,,,,,
"Kansas, 1996",Kansas,1996,2598266,696298,87.21%,5.61%,0.78%,1.56%,4.84%,,31269,,,,0.659226847,459018.3349,,0.067200653,46791.68,0.101938586,,,,,,,,,,,,,,,,,,,,,,
"Kansas, 1997",Kansas,1997,2616339,704001,86.96%,5.58%,0.77%,1.60%,5.09%,,33919,,,,0.659224412,464094.6454,,0.067200653,47309.32663,0.101938962,,,,,,,,,,,,,,,,,,,,,,
"Kansas, 1998",Kansas,1998,2638667,710402,86.65%,5.61%,0.76%,1.65%,5.33%,,35867,,,,0.659223195,468313.4761,,0.067200653,47739.47801,0.101939151,,,,,,,,,,,,,,,,,,,,,,
"Kansas, 1999",Kansas,1999,2654052,713022,86.32%,5.63%,0.76%,1.69%,5.59%,,37618,,,,0.659222586,470040.207,,0.067200653,47915.54372,0.101939245,,,,,,,,,,,,,,,,,,,,,,
"Kansas, 2000",Kansas,2000,2693681,713887,83.17%,5.68%,0.95%,1.78%,7.08%,1.42%,37705,,,470610,0.659221978,470610,,0.067200653,47973.67228,0.101939339,,,,,,,,,,,,,,,,,,,,,,
"Kansas, 2001",Kansas,2001,2702162,710923,82.68%,5.67%,0.96%,1.85%,7.43%,1.49%,41415,,,,0.664070406,472102.9256,,0.067200653,47774.48955,0.101195072,,,,,,,,,,,,,,,,,,,,,,
"Kansas, 2002",Kansas,2002,2713535,709416,82.18%,5.67%,0.97%,1.94%,7.76%,1.56%,42523,,,,0.666494621,472821.9479,,0.067200653,47673.21816,0.100826999,,,,,,,,,,,,,,,,,,,,,,
"Kansas, 2003",Kansas,2003,2723004,707847,81.70%,5.66%,0.97%,2.01%,8.09%,1.64%,43622,,,,0.667706728,472634.2043,,0.067200653,47567.78034,0.100643965,,,,,,,,,,,,,,,,,,,,,,
"Kansas, 2004",Kansas,2004,2734373,705456,81.24%,5.66%,0.98%,2.07%,8.42%,1.71%,44857.06745,,,,0.668312782,471465.2617,,0.067200653,47407.10358,0.100552697,,,,,,,,,,,,,,,,,,,,,,
"Kansas, 2005",Kansas,2005,2745299,704689,80.78%,5.63%,0.99%,2.13%,8.77%,1.79%,44857.06745,,,,0.668615808,471166.2054,,0.067200653,47355.56068,0.100507125,,,,,,,,,,,,,,,,,,,,,,
"Kansas, 2006",Kansas,2006,2762931,705277,80.30%,5.67%,0.98%,2.17%,9.11%,1.86%,47670.62756,,,,0.668767322,471666.2104,,0.067200653,47395.07466,0.100484354,,,,,,,,,,,,,,,,,,,,,,
"Kansas, 2007",Kansas,2007,2783785,711005,79.80%,5.68%,0.98%,2.22%,9.47%,1.94%,46659.17835,,,,0.668843079,475550.7731,47780,0.067200653,47780,0.100472973,,,,,,,,,,,,,,,,,,,,,,
"Kansas, 2008",Kansas,2008,2808076,714689,79.23%,5.72%,0.98%,2.28%,9.86%,2.03%,48960.53797,,,,0.668880957,478041.8622,,0.06454897,46132.4389,0.096502927,,,,,,,,,,,,,,,,,,,,,,
"Kansas, 2009",Kansas,2009,2832704,721841,78.70%,5.72%,0.99%,2.34%,10.22%,2.13%,47527.20465,,,,0.668899896,482839.3699,44680,0.061897288,44680,0.09253595,,,,,,,,,,,,,,,,,,,,,,
"Kansas, 2010",Kansas,2010,2858266,727527,78.20%,5.74%,0.99%,2.38%,10.57%,2.22%,48257,72.3%,68.21%,,0.668909366,486649.6241,,0.060602961,44090.29053,0.09059966,,,,,,,,,,,,,,,,,,,,,,
"Kansas, 2011",Kansas,2011,2869677,726707,77.87%,5.75%,0.87%,2.48%,10.75%,2.27%,48964,70.1%,69.78%,486108,0.668918835,486108,43100,0.059308635,43100,0.088663425,,,,,,,,,,,,,,,,,,,,,,
"Kansas, 2012",Kansas,2012,2886024,726595,77.51%,5.79%,0.87%,2.57%,10.94%,2.32%,50241,69.6%,69.71%,489043,0.673061334,489043,,0.058307336,42365.81855,0.086630048,,,,,,,,,,,,,,,,,,,,,,
"Kansas, 2013",Kansas,2013,2894306,724531,77.18%,5.80%,0.87%,2.66%,11.13%,2.36%,50972,69.5%,70.53%,496440,0.685188073,496440,41520,0.057306037,41520,0.083635485,,,,,,,,,,,,,,,,,,,,,,
"Kansas, 2014",Kansas,2014,2901861,722716,76.82%,5.81%,0.87%,2.75%,11.34%,2.41%,52504,69.2%,69.80%,497275,0.688064191,497275,,0.057960984,41889.33067,0.084237757,0.01,0.18,0.31,< 1%,0.02,0.01,< 1%,0.24,0.01,0.01,< 1%,< 1%,0.02,< 1%,0.2,< 1%,307,,,,,
"Kansas, 2015",Kansas,2015,2910717,721135,76.44%,5.81%,0.87%,2.90%,11.53%,2.46%,53906,73.1%,70.36%,495884,0.687643784,495884,42270,0.058615932,42270,0.08524171,,,,,,,,,,,,,,,,,,,,,,
"Kansas, 2016",Kansas,2016,2912977,717590,76.14%,5.78%,0.87%,3.00%,11.71%,2.51%,54935,74.0%,69.54%,494347,0.688898953,494347,,0.059950347,43019.76951,0.087023426,,,,,,,,,,,,,,,,,,,,,,
"Kansas, 2017",Kansas,2017,2910892,712412,75.90%,5.75%,0.87%,3.02%,11.90%,2.56%,56422,73.6%,70.40%,497088,0.697753547,497088,43660,0.061284762,43660,0.087831531,,,,,,,,,,,,,,,,,,,,,,
"Kansas, 2018",Kansas,2018,2912748,706593,75.60%,5.75%,0.87%,3.08%,12.09%,2.61%,58218,72.9%,71.70%,497733,0.704412583,497733,,0.061284762,43303.38397,0.087001232,,,,,,,,,,,,,,,,,,,,,,
"Kansas, 2019",Kansas,2019,2912635,701453,75.35%,5.75%,0.88%,3.10%,12.26%,2.67%,62087,75.2%,70.40%,497963,0.70990216,497963,,0.061284762,42988.38029,0.086328463,,,,,,,,,,,,,,,,,,,,,,
"Kansas, 2020",Kansas,2020,2913805,712422,75.09%,5.74%,0.89%,3.12%,12.43%,2.73%,,,,481750,0.676214379,481750,,0.061284762,43660.61285,0.090629191,,,,,,,,,,,,,,,,,,,,,,
"Kansas, 2021",Kansas,2021,,705003,74.21%,6.92%,1.87%,3.64%,13.35%,,64124,74.4%,70.56%,485424,0.688541751,485424,,0.061284762,43205.9412,0.089006603,,,,,,,,,,,,,,,,,,,,,,
"Kansas, 2022",Kansas,2022,,699314,73.96%,6.92%,1.88%,3.66%,13.58%,,68925,72.9%,71.65%,487978,0.697795268,487978,,0.061284762,42857.29218,0.087826279,,,,,,,,,,,,,,,,,,,,,,
"Kansas, 2023",Kansas,2023,,694337,73.71%,6.94%,1.88%,3.66%,13.81%,,,,69.94%,,0.697795268,484505.073,,0.061284762,42552.27792,0.087826279,,,,,,,,,,,,,,,,,,,,,,
"Kansas, 2024",Kansas,2024,,,,,,,,,,,,,0.697795268,,,0.061284762,,,,,,,,,,,,,,,,,,,,55,6371,252427,1205633,44640505
"Kentucky, 1990",Kentucky,1990,3692584,945951,91.67%,7.11%,0.15%,0.47%,0.60%,,,57.2%,,636401,0.672763177,636401,,0.074919708,70870.37251,0.11136119,,,,,,,,,,,,,,,,,,,,,,
"Kentucky, 1991",Kentucky,1991,3714686,951512,91.64%,7.11%,0.14%,0.49%,0.61%,,,,,,0.670984959,638450.2403,,0.074919708,71287.00101,0.111656315,,,,,,,,,,,,,,,,,,,,,,
"Kentucky, 1992",Kentucky,1992,3756358,963861,91.58%,7.15%,0.14%,0.51%,0.62%,,,,,,0.67009585,645879.2561,,0.074919708,72212.18448,0.111804465,,,,,,,,,,,,,,,,,,,,,,
"Kentucky, 1993",Kentucky,1993,3792288,971134,91.56%,7.11%,0.14%,0.54%,0.66%,,25709,,,,0.669651296,650321.1412,,0.074919708,72757.07551,0.111878687,,,,,,,,,,,,,,,,,,,,,,
"Kentucky, 1994",Kentucky,1994,3823215,981439,91.51%,7.12%,0.14%,0.56%,0.67%,,27349,,,,0.669429018,657003.7463,,0.074919708,73529.1231,0.111915835,,,,,,,,,,,,,,,,,,,,,,
"Kentucky, 1995",Kentucky,1995,3855248,984486,91.46%,7.12%,0.14%,0.58%,0.69%,,29810,,,,0.66931788,658934.0821,,0.074919708,73757.40345,0.111934419,,,,,,,,,,,,,,,,,,,,,,
"Kentucky, 1996",Kentucky,1996,3881051,987062,91.38%,7.13%,0.14%,0.61%,0.74%,,30420,,,,0.66926231,660603.3946,,0.074919708,73950.39662,0.111943713,,,,,,,,,,,,,,,,,,,,,,
"Kentucky, 1997",Kentucky,1997,3907816,1002609,91.29%,7.15%,0.14%,0.63%,0.78%,,32668,,,,0.669234526,670980.5585,,0.074919708,75115.17332,0.11194836,,,,,,,,,,,,,,,,,,,,,,
"Kentucky, 1998",Kentucky,1998,3934310,997296,91.19%,7.18%,0.14%,0.66%,0.84%,,34633,,,,0.669220633,667411.0607,,0.074919708,74717.12491,0.111950684,,,,,,,,,,,,,,,,,,,,,,
"Kentucky, 1999",Kentucky,1999,3960825,996382,91.10%,7.21%,0.13%,0.67%,0.89%,,35226,,,,0.669213687,666792.4721,,0.074919708,74648.6483,0.111951846,,,,,,,,,,,,,,,,,,,,,,
"Kentucky, 2000",Kentucky,2000,4049021,994984,89.38%,7.32%,0.24%,0.75%,1.50%,0.83%,37186,,,665850,0.669206741,665850,,0.074919708,74543.91055,0.111953008,,,,,,,,,,,,,,,,,,,,,,
"Kentucky, 2001",Kentucky,2001,4068132,994105,89.07%,7.38%,0.24%,0.79%,1.65%,0.88%,38437,,,,0.668268255,664328.8136,,0.074919708,74478.05612,0.11211023,,,,,,,,,,,,,,,,,,,,,,
"Kentucky, 2002",Kentucky,2002,4089875,995251,88.80%,7.41%,0.24%,0.83%,1.79%,0.93%,37893,,,,0.667799012,664627.6345,,0.074919708,74563.91411,0.112189007,,,,,,,,,,,,,,,,,,,,,,
"Kentucky, 2003",Kentucky,2003,4117170,998485,88.54%,7.42%,0.24%,0.87%,1.94%,0.99%,38161,,,,0.66756439,666553.0304,,0.074919708,74806.20444,0.112228436,,,,,,,,,,,,,,,,,,,,,,
"Kentucky, 2004",Kentucky,2004,4146101,998459,88.21%,7.48%,0.25%,0.92%,2.10%,1.05%,39033.16476,,,,0.66744708,666418.5438,,0.074919708,74804.25653,0.112248162,,,,,,,,,,,,,,,,,,,,,,
"Kentucky, 2005",Kentucky,2005,4182742,1004020,87.90%,7.51%,0.25%,0.96%,2.28%,1.11%,39033.16476,,,,0.667388424,670071.3258,,0.074919708,75220.88502,0.112258027,,,,,,,,,,,,,,,,,,,,,,
"Kentucky, 2006",Kentucky,2006,4219239,1011295,87.64%,7.53%,0.25%,1.00%,2.42%,1.17%,40028.57084,,,,0.667359097,674896.9176,,0.074919708,75765.9259,0.11226296,,,,,,,,,,,,,,,,,,,,,,
"Kentucky, 2007",Kentucky,2007,4256672,1016288,87.29%,7.58%,0.26%,1.03%,2.61%,1.24%,39678.20948,,,,0.667344433,678214.1389,76140,0.074919708,76140,0.112265427,,,,,,,,,,,,,,,,,,,,,,
"Kentucky, 2008",Kentucky,2008,4289878,1022001,87.01%,7.60%,0.25%,1.07%,2.76%,1.31%,41427.07636,,,,0.667337101,682019.1844,,0.072004881,73589.06075,0.107898813,,,,,,,,,,,,,,,,,,,,,,
"Kentucky, 2009",Kentucky,2009,4317074,1021710,86.66%,7.67%,0.26%,1.10%,2.94%,1.38%,41489.41813,,,,0.667333435,681821.2438,70590,0.069090055,70590,0.103531535,,,,,,,,,,,,,,,,,,,,,,
"Kentucky, 2010",Kentucky,2010,4348464,1023552,86.38%,7.73%,0.26%,1.13%,3.08%,1.43%,40062,65.9%,65.25%,,0.667331602,683048.5958,,0.068504149,70117.55903,0.102653837,,,,,,,,,,,,,,,,,,,,,,
"Kentucky, 2011",Kentucky,2011,4370817,1021964,86.12%,7.80%,0.25%,1.19%,3.16%,1.49%,41141,68.5%,65.67%,681987,0.667329769,681987,69410,0.067918244,69410,0.101776134,,,,,,,,,,,,,,,,,,,,,,
"Kentucky, 2012",Kentucky,2012,4387865,1018768,85.86%,7.85%,0.25%,1.25%,3.25%,1.54%,41724,68.4%,64.76%,685167,0.672544681,685167,,0.070692644,72019.40389,0.10511219,,,,,,,,,,,,,,,,,,,,,,
"Kentucky, 2013",Kentucky,2013,4406906,1017463,85.57%,7.92%,0.26%,1.31%,3.35%,1.59%,43399,67.7%,65.12%,677389,0.665762784,677389,74750,0.073467045,74750,0.110350183,,,,,,,,,,,,,,,,,,,,,,
"Kentucky, 2014",Kentucky,2014,4416992,1015089,85.39%,7.96%,0.26%,1.35%,3.40%,1.64%,42958,66.8%,66.19%,688640,0.678403569,688640,,0.071320419,72396.57285,0.105129782,< 1%,0.1,0.49,< 1%,0.05,< 1%,< 1%,0.11,< 1%,< 1%,< 1%,< 1%,0.02,< 1%,0.22,< 1%,439,,,,,
"Kentucky, 2015",Kentucky,2015,4429126,1013245,85.16%,8.00%,0.26%,1.43%,3.47%,1.69%,45215,70.2%,65.84%,686598,0.677622885,686598,70090,0.069173793,70090,0.102083024,,,,,,,,,,,,,,,,,,,,,,
"Kentucky, 2016",Kentucky,2016,4440306,1012615,84.89%,8.04%,0.26%,1.49%,3.57%,1.75%,46659,72.6%,64.38%,684017,0.675495623,684017,,0.077555828,78534.19493,0.114813221,,,,,,,,,,,,,,,,,,,,,,
"Kentucky, 2017",Kentucky,2017,4455590,1010963,84.58%,8.11%,0.27%,1.54%,3.70%,1.80%,48375,75.6%,67.09%,680978,0.673593396,680978,86880,0.085937863,86880,0.127581214,,,,,,,,,,,,,,,,,,,,,,
"Kentucky, 2018",Kentucky,2018,4464273,1008017,84.35%,8.15%,0.27%,1.55%,3.83%,1.84%,50247,70.9%,66.72%,677821,0.672430128,677821,,0.085937863,86626.82705,0.127801923,,,,,,,,,,,,,,,,,,,,,,
"Kentucky, 2019",Kentucky,2019,4472345,1004268,84.09%,8.22%,0.27%,1.60%,3.92%,1.90%,52295,72.3%,65.45%,691996,0.689055113,691996,,0.085937863,86304.64601,0.124718417,,,,,,,,,,,,,,,,,,,,,,
"Kentucky, 2020",Kentucky,2020,4477251,1026270,83.86%,8.28%,0.28%,1.63%,4.00%,1.95%,,,,658809,0.641945102,658809,,0.085937863,88195.45087,0.133871047,,,,,,,,,,,,,,,,,,,,,,
"Kentucky, 2021",Kentucky,2021,,1022233,83.00%,9.32%,0.84%,2.02%,4.83%,,55573,73.8%,67.17%,654239,0.640009665,654239,,0.085937863,87848.51972,0.134275883,,,,,,,,,,,,,,,,,,,,,,
"Kentucky, 2022",Kentucky,2022,,1019206,82.68%,9.42%,0.86%,2.08%,4.96%,,59341,71.6%,67.00%,660029,0.64759136,660029,,0.085937863,87588.38581,0.132703845,,,,,,,,,,,,,,,,,,,,,,
"Kentucky, 2023",Kentucky,2023,,1016895,82.35%,9.51%,0.87%,2.13%,5.14%,,,,65.04%,,0.64759136,658532.4164,,0.085937863,87389.7834,0.132703845,,,,,,,,,,,,,,,,,,,,,,
"Kentucky, 2024",Kentucky,2024,,,,,,,,,,,,,0.64759136,,,0.085937863,,,,,,,,,,,,,,,,,,,,73,12724,516075,2588680,79312020
"Louisiana, 1990",Louisiana,1990,4219179,1205984,65.81%,30.62%,0.42%,0.94%,2.22%,,,56.5%,,784757,0.650719247,784757,,0.125346284,151165.6134,0.192627289,,,,,,,,,,,,,,,,,,,,,,
"Louisiana, 1991",Louisiana,1991,4240950,1222330,65.53%,30.77%,0.42%,0.98%,2.30%,,,,,,0.630487039,770663.2222,,0.125346284,153214.5238,0.198808662,,,,,,,,,,,,,,,,,,,,,,
"Louisiana, 1992",Louisiana,1992,4270849,1237034,65.23%,30.98%,0.41%,1.02%,2.35%,,,,,,0.620370935,767419.9391,,0.125346284,155057.6156,0.202050543,,,,,,,,,,,,,,,,,,,,,,
"Louisiana, 1993",Louisiana,1993,4284749,1239161,64.93%,31.23%,0.41%,1.06%,2.37%,,27751,,,,0.615312883,762471.7273,,0.125346284,155324.2271,0.203711458,,,,,,,,,,,,,,,,,,,,,,
"Louisiana, 1994",Louisiana,1994,4306500,1247631,64.66%,31.41%,0.41%,1.09%,2.43%,,26404,,,,0.612783857,764528.1362,,0.125346284,156385.9101,0.204552197,,,,,,,,,,,,,,,,,,,,,,
"Louisiana, 1995",Louisiana,1995,4327978,1250112,64.39%,31.57%,0.41%,1.13%,2.50%,,27949,,,,0.611519344,764467.6701,,0.125346284,156696.8943,0.204975175,,,,,,,,,,,,,,,,,,,,,,
"Louisiana, 1996",Louisiana,1996,4338763,1244627,64.14%,31.73%,0.41%,1.16%,2.55%,,28740,,,,0.610887087,760326.563,,0.125346284,156009.3699,0.20518732,,,,,,,,,,,,,,,,,,,,,,
"Louisiana, 1997",Louisiana,1997,4351390,1239665,63.95%,31.86%,0.41%,1.17%,2.61%,,31217,,,,0.610570959,756903.4481,,0.125346284,155387.4016,0.205293558,,,,,,,,,,,,,,,,,,,,,,
"Louisiana, 1998",Louisiana,1998,4362758,1232984,63.78%,31.97%,0.41%,1.17%,2.67%,,32317,,,,0.610412895,752629.333,,0.125346284,154549.9631,0.205346718,,,,,,,,,,,,,,,,,,,,,,
"Louisiana, 1999",Louisiana,1999,4372035,1227167,63.59%,32.09%,0.41%,1.18%,2.73%,,33218,,,,0.610333863,748981.5757,,0.125346284,153820.8238,0.205373308,,,,,,,,,,,,,,,,,,,,,,
"Louisiana, 2000",Louisiana,2000,4471885,1217670,62.65%,32.40%,0.59%,1.25%,2.44%,0.70%,30219,,,743089,0.610254831,743089,,0.125346284,152630.4101,0.205399905,,,,,,,,,,,,,,,,,,,,,,
"Louisiana, 2001",Louisiana,2001,4477875,1204187,62.37%,32.44%,0.60%,1.27%,2.60%,0.74%,33322,,,,0.620172863,746804.0999,,0.125346284,150940.3662,0.202115074,,,,,,,,,,,,,,,,,,,,,,
"Louisiana, 2002",Louisiana,2002,4497267,1194819,62.08%,32.48%,0.61%,1.31%,2.76%,0.79%,33312,,,,0.62513188,746919.4474,,0.125346284,149766.1222,0.200511746,,,,,,,,,,,,,,,,,,,,,,
"Louisiana, 2003",Louisiana,2003,4521042,1188070,61.80%,32.51%,0.62%,1.34%,2.90%,0.84%,34307,,,,0.627611388,745646.2616,,0.125346284,148920.1601,0.199719583,,,,,,,,,,,,,,,,,,,,,,
"Louisiana, 2004",Louisiana,2004,4552238,1182731,61.50%,32.55%,0.63%,1.38%,3.07%,0.89%,39767.84002,,,,0.628851142,743761.7399,,0.125346284,148250.9363,0.199325844,,,,,,,,,,,,,,,,,,,,,,
"Louisiana, 2005",Louisiana,2005,4576628,1177954,61.21%,32.58%,0.64%,1.41%,3.25%,0.93%,39767.84002,,,,0.629471019,741487.9047,,0.125346284,147652.1571,0.199129556,,,,,,,,,,,,,,,,,,,,,,
"Louisiana, 2006",Louisiana,2006,4302665,1078779,62.47%,31.15%,0.66%,1.40%,3.38%,0.97%,39418.0602,,,,0.629780957,679394.4715,,0.125346284,135220.9393,0.199031557,,,,,,,,,,,,,,,,,,,,,,
"Louisiana, 2007",Louisiana,2007,4375581,1096642,61.75%,31.53%,0.67%,1.43%,3.63%,1.02%,39461.31575,,,,0.629935927,690814.1946,137460,0.125346284,137460,0.198982593,,,,,,,,,,,,,,,,,,,,,,
"Louisiana, 2008",Louisiana,2008,4435586,1108728,61.16%,31.79%,0.68%,1.47%,3.85%,1.08%,40476.09723,,,,0.630013411,698513.5095,,0.128656047,142644.5616,0.2042116,,,,,,,,,,,,,,,,,,,,,,
"Louisiana, 2009",Louisiana,2009,4491648,1114228,60.73%,31.88%,0.68%,1.51%,4.08%,1.14%,42527.814,,,,0.630052154,702021.7511,147040,0.13196581,147040,0.2094522,,,,,,,,,,,,,,,,,,,,,,
"Louisiana, 2010",Louisiana,2010,4544635,1117841,60.39%,31.95%,0.69%,1.55%,4.27%,1.18%,42505,70.0%,58.95%,,0.630071525,704319.7834,,0.122292369,136703.4235,0.194092835,,,,,,,,,,,,,,,,,,,,,,
"Louisiana, 2011",Louisiana,2011,4576244,1116331,60.11%,31.99%,0.66%,1.60%,4.41%,1.22%,41734,68.2%,58.53%,703390,0.630090896,703390,125720,0.112618928,125720,0.178734415,,,,,,,,,,,,,,,,,,,,,,
"Louisiana, 2012",Louisiana,2012,4602067,1114172,59.90%,32.04%,0.67%,1.62%,4.51%,1.26%,42944,70.8%,57.13%,710903,0.638054986,710903,,0.114594241,127677.6952,0.17959932,,,,,,,,,,,,,,,,,,,,,,
"Louisiana, 2013",Louisiana,2013,4626040,1112812,59.63%,32.10%,0.67%,1.65%,4.66%,1.29%,44164,67.7%,58.46%,711491,0.639363163,711491,129720,0.116569555,129720,0.182321351,,,,,,,,,,,,,,,,,,,,,,
"Louisiana, 2014",Louisiana,2014,4645938,1114215,59.43%,32.12%,0.67%,1.66%,4.78%,1.34%,44555,68.0%,57.83%,716800,0.643322878,716800,,0.132940075,148123.8258,0.206645962,0.01,0.26,0.27,< 1%,0.22,0.01,< 1%,0.08,< 1%,< 1%,< 1%,0.01,0.01,< 1%,0.13,< 1%,465,,,,,
"Louisiana, 2015",Louisiana,2015,4666998,1115527,59.22%,32.13%,0.67%,1.70%,4.90%,1.38%,45727,73.4%,59.08%,718711,0.644279341,718711,166560,0.149310595,166560,0.231748227,,,,,,,,,,,,,,,,,,,,,,
"Louisiana, 2016",Louisiana,2016,4681346,1115210,59.01%,32.16%,0.67%,1.73%,5.01%,1.41%,45146,72.4%,58.53%,716293,0.642294276,716293,,0.140588352,156785.5357,0.21888464,,,,,,,,,,,,,,,,,,,,,,
"Louisiana, 2017",Louisiana,2017,4673673,1107942,58.79%,32.24%,0.68%,1.75%,5.09%,1.45%,46145,70.4%,59.48%,715135,0.645462488,715135,146100,0.131866109,146100,0.204297091,,,,,,,,,,,,,,,,,,,,,,
"Louisiana, 2018",Louisiana,2018,4664450,1098318,58.59%,32.30%,0.68%,1.76%,5.19%,1.49%,47905,73.3%,59.69%,711783,0.648066407,711783,,0.131866109,144830.9206,0.203476229,,,,,,,,,,,,,,,,,,,,,,
"Louisiana, 2019",Louisiana,2019,4658285,1089906,58.35%,32.34%,0.68%,1.79%,5.32%,1.52%,51073,72.1%,57.61%,710439,0.651835112,710439,,0.131866109,143721.6629,0.202299793,,,,,,,,,,,,,,,,,,,,,,
"Louisiana, 2020",Louisiana,2020,4645318,1104295,58.14%,32.37%,0.69%,1.81%,5.44%,1.56%,,,,693150,0.627685537,693150,,0.131866109,145619.0843,0.210083076,,,,,,,,,,,,,,,,,,,,,,
"Louisiana, 2021",Louisiana,2021,,1091937,57.24%,32.21%,1.24%,2.16%,7.15%,,52087,73.3%,58.31%,683216,0.625691775,683216,,0.131866109,143989.4829,0.210752504,,,,,,,,,,,,,,,,,,,,,,
"Louisiana, 2022",Louisiana,2022,,1077218,57.10%,32.16%,1.25%,2.19%,7.29%,,55416,77.0%,57.41%,718145,0.666666357,718145,,0.131866109,142048.5457,0.197799255,,,,,,,,,,,,,,,,,,,,,,
"Louisiana, 2023",Louisiana,2023,,1067149,56.91%,32.18%,1.26%,2.24%,7.42%,,,,58.28%,,0.666666357,711432.3364,,0.131866109,140720.7858,0.197799255,,,,,,,,,,,,,,,,,,,,,,
"Louisiana, 2024",Louisiana,2024,,,,,,,,,,,,,0.666666357,,,0.131866109,,,,,,,,,,,,,,,,,,,,109,14262,475725,2373079,71332827
"Maine, 1990",Maine,1990,1231296,308066,98.02%,0.40%,0.48%,0.54%,0.56%,,,62.6%,,215149,0.69838606,215149,,0.074287611,22885.48722,0.106370409,,,,,,,,,,,,,,,,,,,,,,
"Maine, 1991",Maine,1991,1235439,309871,98.00%,0.41%,0.48%,0.55%,0.57%,,,,,,0.692643912,214630.2617,,0.074287611,23019.57636,0.10725224,,,,,,,,,,,,,,,,,,,,,,
